Content,Date,User
Es increíble que día a día @lopezobrador_ salga a dar la cara solamente para MENTIR y a tratar de vernos la cara. Ya estamos HARTOS de sus Mentiras Sr. Todo tiene un Límite y usted ya lo Excedió,9 ago.,@BronstonRaqsa02
"El sexenio de nuestro presidente es un desastre: más muertos, enfermos y desempleados. El partido del presidente es un desastre: corrupto y mentiroso.",9 ago.,@cortesrelloe50
"La buena noticia , sería que se fuera a CH a su madre a la de ya !!!",9 ago.,@gerryboy10
"No seas farsante. La situación económica está pésima, están despidiendo a mucha gente de sus trabajos, cada día cierra más empresas. No engañas a nadie.",9 ago.,@Quetzal0518
"Andrés Manuel, han fallecido 52,006 personas por COVID, se han perdido millones de empleos, miles de empresas no volveran a abrir sus puertas.

Por mas que intento no veo las buenas noticias.",9 ago.,@DTigreregio
"Dar becas, sembrar arbolitos, y dar créditos a la palabra no es crear empleo. 
#LopezFarsanteTraidor",9 ago.,@KariVettel65
"Ánimo, querido AMLO, estamos con usted. Excelente noticia, un gran alivio.",8 ago.,@AragonEquity
"Presume la creación de 15,000 empleos, cuando prometió crear 2 millones de abril a diciembre. Pobre viejito. Con tan poco pulque se emborracha.",8 ago.,@egomezislas
"Si, sobre todo el aumento de los empleos en el ramo de las funerarias y crematorios.
Sinvergüenza.",8 ago.,@cparadal
"Tenemos la confianza de tener un gran líder en la presidencia, un manejo excelente de la crisis nos a permitido control social de las circunstancias, vamos por la recuperaciones económica para recuperarnos y crecer",8 ago.,@liderfiscal
"Los mexicanos saldremos adelante a pesar de tu pésimo gobierno. Los únicos que están felices en este sexenio son los corruptos de tu partido, amigos y compadres, Ovidio y el Mencho, así como sus organizaciones delictivas.",8 ago.,@RGermenos
"Espero sea real la noticia. Créame que seré el primero en reconocerlo, y hacerlo público. 

Podemos ser los más recios opositores, pero creo que a todos nos interesa que a México le vaya bien.",8 ago.,@neoliberalover
"Gracias Presidente, sabemos que todo está saliendo bien apezar de la pandemia, los ataques y falsas notas. Pero quiero que sepa, usted no está solo, siempre tendrá nuestro apoyo👏🏽👏🏽👏🏽👏🏽

¡Saludos Presidente!🙋🏽‍♂️🙋🏽‍♂️",8 ago.,@Chokko30
Y en donde están? Queremos datos no palabras.. eres el presidente más tonto y estupido de la historia de Mexico,8 ago.,@JuanJuanelonelo
"Los bots no son empleos, la gente que vende gel y cubrebocas no son empleos formales, ¡no mames cacas!",8 ago.,@chamuquirijillo
"NO  ES   CIERTO  
Mentiroso !!!!!!",8 ago.,@pbperito
"Ánimo Sr Presidente 

Con tu ayuda y liderazgo pronto vamos a salir de esta crisis de salud y económica. 

Con tu apoyo creceremos y volveremos al camino del bien. Al camino que el país siempre debió ser !!

Viva México

Viva Obrador!!",8 ago.,@MxJovenesMorena
Te creció la panza nomás,8 ago.,@johnwickmx
"Contigo nunca nos vamos a recuperar, completamente fallido tu gobierno.",8 ago.,@mdelacuestadiaz
"Según la RAE, ""Cínico"": Dicho de una persona que actúa con falsedad o desvergüenza descaradas.
Qué curioso, como Andrés Manuel López Obrador.",8 ago.,@aracelibs
"Cuándo dirá algo serio, siempre bromeando.

Se va a recuperar primero el Líbano, no se quien miente más, está entre Gatell y tú.",8 ago.,@bta_Demian
"Con usted mexico renacera.

Toda mi confianza
Todo mi apoyo
Toda mi fuerza
Todo mi corazón

Estan con usted, no se rinda mi presidente, que nodotros su pueblo jamas lo haremos.",8 ago.,@forozcolg
"No mames que buena noticia, 100k muertos que chingados importa, lo primordial es salir a decir pendejadas con cara sonriente.",8 ago.,@estupidonio
Buena noticia sería que ya no tuviéramos que saber más de ti.,8 ago.,@StarwalkLucifer
"Podría especificar? O se refiere a sus ""programas sociales"", créditos y remesas?

ESOS NO SON EMPLEOS.",8 ago.,@ElAmaDeCasa1
"AMLO genera frustración por su discurso mentiroso. ¿De qué sirve escucharlo a diario acusando a cualquiera de corrupción cuando su gobierno está salpicado de lo mismo? ¿Quién le cree cuando afirma que la economía se recupera, la violencia disminuye y la pandemia está controlada?",8 ago.,@bereaguilarv
"Nada que festejar! 
Y seguramente nos recuperaremos pero no gracias a TI! 
Deja de sonreír y burlarte de nosotros por Dios!",8 ago.,@LauraMex
Jajajaja.  Maldito destructor,8 ago.,@MonomitoMex
"Qué fácil es mentirle a la gente, Andrés Manuel.
Se nota que hay gente que todavía te cree aún cuando mientas.",8 ago.,@richgdlmx
"¡Muchas gracias, señor Presidente! ¡Las señales de la velocidad de la recuperación por la estretagia elegida son INCONTROVERTIBLES! ¡A seguir cambiando la historia y a seguir regresando nuestro amado y riquísimo México a quienes nos pertenece en realidad!💪👌😁👊👍",8 ago.,@jaretos
"Deje de ser tan imbécil y mentiroso. Sus estúpidas ""medidas"" causaron la pérdida de mas de 12 millones de empleos, ""recupera"" 10 mil en la informalidad y festeja. Ignorante y bruto anciano. Solo los tontos le creen algo a este mitómano patológico. #LopezEstasBienPendejo",8 ago.,@renebmex
"Eso no es verdad se han perdido más de 23 millones de empleos entre imss y asimilados.
Eres un mentiroso inepto por eso ya lo saben #NiUnVotoAMORENA2021 
Además de que tu familia cuates y tú están robando a manos llenas.
Eres el más corrupto presidentito de la #4Transa",8 ago.,@pmigoya
"Aaahhh, pensé que la buena noticia era que renunciabas. Ya me había emocionado 😪",8 ago.,@ChinitaFifi_
"Si, el problema es que 51 mil Mexicanos ya no regresarán por tu fallida estrategia frente a la pandemia. 
Ya estás en el basurero de la historia como el peor presidente López.",8 ago.,@CarlosTorresF_
Un honor estar con Obrador.,8 ago.,@ElReyTuitero
"Que triste a de ser estar en sus zapatos Sr.Presidente, con todo el poder y nada más no da una, ni un solo logro en lo que va de su gobierno. La historia siempre lo recordará,como el presidente más incompetente e inepto de todos los tiempos.#AMLOelPeorPresidenteDelMundo",8 ago.,@ptruebaa
"@lopezobrador_ no hay una campaña en tu contra, eres tu mismo quien está en tu contra,
50,000 muertos te lo reclaman, y lo sabes.",8 ago.,@edgarcabrera32
En qué momento va a dejar de quejarse y se va a poner a trabajar?,7 ago.,@ElAmaDeCasa1
"Chingón, Presidente, que no use al ejército para derramar más sangre (como quieren sus adversarios) y aún así, lento, pero está bajando la violencia pese a que los socios del narco Felipe Calderón siguen satisfaciendo los deseos de sangre de éste alcohólico espurio ex-presidente.",7 ago.,@Mamonymex
@lopezobrador_ la Esperanza de Mèxico resultó en la matanza se Mèxico !,7 ago.,@pmigoya
"Total apoyo al Sr Presidente 🇲🇽
#EsUnHonorEstarConObrador",7 ago.,@clifford_casas
"El Populismo y la Demagogia no se detiene
El Presidente eternamente en campaña
Ojalá algún día, comience a Gobernar, ojalá 🤷🏽‍♂️",7 ago.,@rthur013
"Buen día #AMLOPresidente, lo de ayer con el #PuebloYaqui fue histórico y eso me hace confirmar que #AMLOHumanista. 🇲🇽
Buen regreso a casa, buen fin de semana. ✌🏽",7 ago.,@drodri_go
Saludos cordiales señor presidente @lopezobrador_  que tenga un excelente Viernes ánimo viejón chingón. 🍻🇲🇽,7 ago.,@gerardoaz1993
"Buenos días mi presidente.

Ya listos para verle y escucharle

Jamas me cansare de apoyarle, usted ha demostrado ser el mejor presidente de mexico y merese mi respeto y admiracion.

Saludos.",7 ago.,@forozcolg
Resuelva el problema de la escasez de medicamentos y deje de estar haciendo promoción política este país desde que usted entró se está cayendo a pedazos sobre todo en la parte de salud,7 ago.,@edd_men
"Con esa risita solo está demostrando una vez más lo que todos ya sabemos, es usted un inepto, losdatos en todo el mundo de una pandemia descontrolada, avalan lo que digo aun que quiera culpara,la gente que toma coca, o a Felipe Calderón, este sufrimiento es suuuu resultado!!",7 ago.,@empanadajodona
"No se quien lo asesora pero esa sonrisas en una situación tan funesta como la que está sumida Mexico, no da ninguna esperanza, da un sentimiento de rabia por tanta indolencia e ignorancia de su parte, eso representa, nada más!!",7 ago.,@empanadajodona
"50,500 fallecidos por COVID, que le dices a esas familias?, que la estrategia ha sido un éxito?.",7 ago.,@Cevecillo
"Es usted un inepto , el andar en campaña es lo único que le sale bien , un nefasto !! Lárguese ya y renuncie porque no puede con el paquete 📦",7 ago.,@Dagorunner
"Los imbéciles y obnubilados seguirán atacando.
Pero la mayoría de Mexicanos pensantes sabemos que tenemos al mejor Presidente!!!",7 ago.,@omarrod30689266
Por eso el pueblo de la 4t cada día más estamos convencidos que la esperanza era con usted señor presidente porque realmente 36 años casi 40 fue un desastre robo y saqueo por parte del neoliberalismo corrupto del PRIANRD pero en el 2021 y 2024 ganaremos,7 ago.,@Leon335190091
"@lopezobrador_ dice de su secretario que en este país hay libertad de discrepancias. Se nota su ignorancia. Se le llama libertad de opinión. Si un secretario discrepa, es terrible. Porqué el llegó por algo y su opinión parece nada para un todólogo.",7 ago.,@lino_espejo
¿Por qué la prensa no cuestionó a la gobernadora? Solo estuvo de adorno en la conferencia.,6 ago.,@MarBianhi
"Los 1000 mexicanos muriendo al día por Covid, necesitan el fondo de emergencia para quedarse en casa",6 ago.,@FestivalChin
"El ladrón mas grande que ha tenido la silla presidencial. Le estas robando el futuro a millones de mexicanos al decir que eliminas la corrupción y la disfrazas de ineptitud.

Sigues llevándote los empleos de millones a la basura, por tus ignorantes ocurrencias

D E S G R A C I A",6 ago.,@serabenh
"Usted solo quiere recuperar dinero pero no quiere que se genere dinero.
Quiere ese dinero para sus programas clientelares y para su partido

La educación, la salud y la economía están perdidas",6 ago.,@rr_analu
"La eterna campaña. Ahora importan las próximas elecciones, no perder votantes. Seguimos esperando su buen desempeño como presidente de México, que no evite preguntas ni culpe a la prensa, que no ataque a gobiernos de 8 años atrás por sus pésimos resultados de hoy, que dé la cara.",6 ago.,@ReginadelC
"Una obra más que a su llegada verá el fin de su construcción.

""A la presa le decían la Encantada, porque estuvo parada mucho tiempo y se hacía con lo que a veces sobraba de recurso.
Fue hasta que llegó el presidente que nos dotó de recurso ...""

#AMLOsiCumple 👏🏾👏🏾👏🏾
La #4Tva 🇲🇽",6 ago.,@FrauDesFeuers
"Cabron!¡que haces ??
Porqie sigues en campaña? No te has enterado que ya tienes ""legítimamente"" la banda presidencial?  Te dieron lo que tanto querías y que has hecho???
Llevarnos al peor sexenio. Eres un inepto",6 ago.,@parcemk
"Hoy! En su show trágico, cómico, musical #ElDementeDePalacio No explica cómo va a lograr nada pero sí vuelve a poner pretextos, no se lo pierda en los resúmenes escritos, porque oirlo está de hueva.",6 ago.,@TCiceronis
"El ᵖʳᵉˢᶦᵈᵉⁿᵗᵉ  López Obrador como siempre muy ocupado en tareas que no son de un jefe de Estado, sino de un candidato en campaña.
Mientras la población sufriendo pobreza, desempleo, muertes, contagios, inseguridad y violencia.",6 ago.,@aracelibs
"Chingón, Presidente, por gobernar pa todos los mexicanos, especialmente por los más necesitados, los mismos a los que las ratas de los anteriores gobiernos, incluido el del asqueroso narcotraficante Felipe Calderón, los despreciaban. Por eso, en 2021 sepultaremos al PRI y al PAN.",6 ago.,@Mamonymex
"A este güey solo le importan sus mañaneras.

Que si el país no crece, que si la gente se muere por #COVIDー19 o por falta de medicamentos, le vale un verdadero 🥜.

Me da pena mi presidentito.",6 ago.,@ma_toscano
50 mil muertes por covid y 60 mil por la violencia. #FueElEstado #RecuerdenloFrenteALasUrnas,6 ago.,@skyaquaklin
"Viejo comunista MENTIROSO!!!! Ojalá que pronto pague tanto daño que le ha hecho a este país. Su sonrisa burlona no perdurará por mucho tiempo. 

#LopezALaCombi
#LOPEZGenocida
#LopezPesteComunista",6 ago.,@karene29
"Desde donde sea sigues siendo un farsante y demagogo, un inepto e irresponsable, 48mil muertes dolosas, crecimiento económico negativo,  para eso te cayó como anillo a dedo la pandemia para lograr más rápido ese objetivo?",6 ago.,@jorge_macias_m
"Muy lamentable también la situación en México y no se ve que le importe (béisbol, garnachas, distracciones sin fin). Y no muestra respeto por nuestr@s muert@s ni siquiera con el detalle de ponerse un cubrebocas. 

Siga así, el país se le está deshaciendo entre las manos 🧐",6 ago.,@David_Mozen
"Lo están esperando los damnificados de Tamaulipas y NL... ah no, esas cosas no son importantes para usted!",6 ago.,@RiosCorona1
Cuídese la cartera Sr. Presidente.... esa mujer es de uñas largas!!!,6 ago.,@mariofmf
"@lopezobrador_ desde hace muchos años nos demostró que es un enfermero mental, los actos de zoofilia con su amor de juventud
"" la canica"" fue solo el comienzo, después dejaría constancia de ésto al ""escoger"" cómo compañera a una zopilota sin escrúpulos, nada de, no se podía saber",6 ago.,@RafaelBarajasM3
"¡Gracias y nuevamente felicidades por sus logros en todo el territorio, Presidente! ¡Que nadie lo desvíe de su visión y plan! ¡Y gracias también por su visita y apoyo a Sinaloa de ayer y hoy! #EsUnHonorEstarConObrador #AmloElMejorPresidenteDelMundo",6 ago.,@jaretos
"Grande entre los grandes señor presidente, lastima que se nos atravesó la pandemia, otro gallo no estuviera cantando, pero vamos a salir adelante, con el apoyo de todos",5 ago.,@solmagx
"Sr. Presidente,lo acompañamos desde todas latitudes en su loable encomienda,con un genuino e incondicional compromiso de apoyarlo como siempre desde que apareció en la escena política para fortuna nuestra,mañana con gusto lo escucharemos en la #ConferenciaPresidente saludos.",5 ago.,@JORGEALBERTOAG4
Me saluda a María Consuelo Loera ojalá le de mi carta...,5 ago.,@RiosCorona1
"Si señor yo soy de rancho,🤠🐎 trae loca a la #OposicionPedorra  como le gusta hacerlos sufrir cada día. @lopezobrador_  que tenga un excelente día.",5 ago.,@gerardoaz1993
Mi Comandante Supremo 😍🇲🇽,5 ago.,@nayeli786
"@lopezobrador_  Mexico No Necesita Homenajes Cada Dia, Necesita Un Presidente 4x4, Todo Terreno, Que Solucione y De Certidumbre al Pais, Que No Ofenda Nuestra Inteligencia Diciendo Mentiras Cada Dia Por 2 Años. #SeBuscaPresidente, #ElPeorPresidenteDeLaHistoria, #FueraMorena",5 ago.,@the_last_kings
"Es bueno ser solidario y compasivo, pero no puedes condolerte del dolor ajeno si el de los tuyos te vale hartisima desa. Viejo hipócrita.",5 ago.,@LdaCantinas
"Y cuando le va dar el pésame a las familias de los más de 47,000 muertes por el Covid-19?",5 ago.,@gurudeportes30
"Increíble.
No cabe duda que Sinaloa, Estado en donde se ubica Badiraguato, tiene algo muy especial. Este güey decide visitarlo casi casi cada semestre.
La pregunta sería:
Qué será?
✋",5 ago.,@MauricioViramon
"@lopezobrador_ :

Mucho avión.
Muchos abrazos.
Mucho grito. 

¿Y los #50MilMuertos qué?

Sí existen. Sí duelen. Sí son mexicanos.",5 ago.,@jcsanchezt71
Tuviste que sacar tu mapamundi?,5 ago.,@ArturoGDeLaMaza
"@lopezobrador_ hoy aún posee un alto capital político ya que ganó su elección con muy amplio margen-
Esto le permitiría superar un #maxiproceso #antimafia que ENCARCELE y DECOMISE a más del 50% de miembros del Congreso y gobers sin que #Mexico sufra un #VacíoPolítico como #Brasil",5 ago.,@EdgardBuscaglia
Visitarás algún hospital en México? Cuándo harás algo por las víctimas aquí? Inútil!!!,5 ago.,@machale2504
"López y cuando darás condolencias y pedir perdón a todos los mexicanos por tus desaciertos de política ,a las víctimas de Cáncer,de COVID y de la violencia eres un indolente e hipócrita! Deja de pensar en tus elecciones y realiza acciones !",5 ago.,@RobertoMarioTR
Se lamenta más por Líbano que por su país. Aquí jamás a dado el pésame a nadie ni por violencia ni por pandemia. Los muertos siguen acumulándose,5 ago.,@ibeer1952
¿López Obrador necesitará perder su empleo y dejar de vivir gratis en Palacio Nacional para entender la situación que están sufriendo millones de mexicanos?,5 ago.,@aracelibs
"Ahora sí hablará de los feminicidios? 
De los niños con cáncer sin tratamientos ni medicinas?
De la violencia del narco?
De la caída de la economía? O sólo de su avión, su béisbol o lo que se le ocurra?",5 ago.,@adrian_hades
Siga Reventando Hígados consevadores  y más cuidé su cartera del #Goberladron de Sinaloa.,5 ago.,@gerardoaz1993
"Lamentable y triste la situación en el norte de México con Hanna. No hubo condolencias suyas ni a familiares ni víctimas porque le vale madre toda nuestra nación.

Viejo hipócrita.",5 ago.,@AlbertoChavezV
"Bienvenido presidete ! Aquí se te quiere, respeta y admira

#EsUnHonorEstarConObrador
#AmloSeQueda ✌🏽👏🏽👏🏽👏🏽",5 ago.,@Paulguerra16
Conferencia de prensa desde donde vive el que me paga.,5 ago.,@jokerobrador
"Saludos a Ovidio, ya le puede llevar la novedad que su enemigo el Marro está tras las rejas.",5 ago.,@bta_Demian
"""Candil de la calle, Obscuridad de tu Casa"" @lopezobrador_ como ridículo fanfarrón al exterior, pero aquí en #México ni una sola condolencia por las casi 50,000 muertes que acumula su @GobiernoMX por #COVID19 ¡a sabiendas de que fracasó su política sanitaria!
#CandilDeLaCalle",5 ago.,@PacoTrejoR
"Lamentable y triste la situación en México, eres mucho más destructivo que la explosión en Beirut.",5 ago.,@MariettoPonce
"Más lamentable la situación en México, y todo por tu pinche culpa, PENDEJO DE MIERDA!!!
CHINGA A TU PUTA MADRE ANCIANO SENIL Y PSICÓPATA!",5 ago.,@Harlixenford
"Y no lamenta la triste situación de nuestro amado Mexico también ? Aunque diga que si , los hechos irrefutablemente indican que NO y ante esto no hay defensa . Si su excusa es culpar a otros; sépase que toda excusa maquilla siempre una gran MENTIRA",5 ago.,@jequesa
"Y las víctimas de tu austeridad ASESINA? Esas no merecen unas palabras, candil de la calle y obscuridad de tu casa , HIPÓCRITA.",5 ago.,@araceli03956935
Y en México estamos a toda Madre no???? 😒 Irresponsable!!!,5 ago.,@SufragioActivo
"Y los muertos de tu país por tu ineptitud?

Covid, tlalhuelpan, niños con cancer, feminicidios, narco, falta de seguro popular...

La lista es grande, tan grande como tú incapacidad 🤷🏻‍♂️",5 ago.,@NiklausDr
"Miserable hipócrita. Tus estupideces, dignas de un retrasado mental, han costado más de 57,000 asesinatos, más de 48,000 x 3 muertes por covid-19 y la destrucción de nuestra economía. ¿De eso no te condueles? Genocida de 💩
#AmloFracasoPresidencial",5 ago.,@renebmex
Lamentable y Triste lo que está viviendo mi Mexico con un inútil como TU,5 ago.,@VicMac123
"Lamentable la cantidad de fallecidos por la violencia en México, aunadas las muertes por Covid19 y la falta de capacidad para aplicar una estrategia para enfrentar la pandemia.
Son unos ineptos López y L Gatell.
#RecuerdaAHipócratesGatell
#FueraGatell",5 ago.,@KittyPelwchy
"No está mal que ponga tuits para lamentar lo que pasó en Beirut, lo que sí  está mal, es que cuando pasa en otros países sí se preocupa, pero cuando pasa en México, su silencio es sepulcral.

Debería darle vergüenza.",5 ago.,@EIJefeDiego
"Dicen en el Líbano que gracias, pero que nosotros estamos en una situación aún más triste y lamentable, vaya, ni gobierno tenemos!",5 ago.,@FrancoRox
Lamentable y triste la situación en México. Nuestras condolencias a familiares de las víctimas y a toda nuestra Nación.,5 ago.,@AR_NA_EZ
Que dicen que igualmente.,5 ago.,@DrNetas
"Usted siempre tan solidario Presidente, así como los damnificados de Nuevo León y Tamaulipas, que pidió no hablar más que del avión.
Igual de solidario como con los niños con cáncer o con los familiares de los fallecidos por Covid, en fin...
El peor Presidente en el peor momento.",5 ago.,@Anaro74
"Ahora le salió lo solidario.. ¿con Líbano? Ah, por qué acá en NL llovió muchísimo y ni una vuelta, es más, dijo que no quería hablar de eso, ni del Covid, ni de los niños con cancer, ¿de Líbano si? Que presidente tan globalizado tenemos. El peor, en el peor momento.",5 ago.,@ReginadelC
"Y los mexicananos muriendo? No los ves? 

Por cierto, tu vieja escribió lo mismo pero pues en pésimo inglés",5 ago.,@FestivalChin
"Lamentable lo que pasó en #Beirut, una verdadera tragedia. Una desgracia.

Los mexicanos lo entendemos porque masacran familias enteras y nuestro gobierno no hace nada, vamos, ni siquiera condolencias @lopezobrador_ por las más de 50 mil víctimas de homicidios en año y medio.",5 ago.,@Funesta
Lamentable y triste su fracasado gobierno,5 ago.,@gerryboy10
"Pero y ya le diste las condolencias a los más de 50,000 familiares de los fallecidos por covid_19? O que tal a los más de 40,000 muertos por violencia en el país en tu sexenio? O que tal a los padres de niños que mueren por falta de tratamiento contra cáncer? Primero México!!",5 ago.,@AletHBas
"12 horas después, se entiende cuando en el sismo de 2017 te tardaste lo mismo en mandar condolencias a tu ""pueblo querido"" por cierto, creo que ya te lo han dicho mucho, pero eres el peor presidente, en el peor momento",5 ago.,@la_grenitas
"Ve a Tamaulipas, no le saques.",5 ago.,@johnwickmx
"Lamentable, que seas el presidente de México.

Punto.",5 ago.,@pepe_genesis07
"Querido Presidente,la imagen que tiene usted ante el mundo entero,es la de un genuino luchador social humanista solidario,con éste sentido mensaje al admirable pueblo Libanés,queda manifiesta su empatia con todos los Países independientemente de su ideología,le mando un abrazo.",5 ago.,@JORGEALBERTOAG4
"El poder destructivo de los explosivos en esa ciudad no se comparan con la destrucción que estás haciendo en todo mi país, mi estimado costal de odio.",5 ago.,@StarwalkLucifer
"¿Y los niños con cáncer? ¿No, nada?",5 ago.,@AleLadyBird
"No se vaya tan lejos, aqui en México diario mueren personas a causa de un gobierno inútil que prefiere enfocar esfuerzos en rifar una avión.",5 ago.,@RomeroStrummer
"Mejor laméntese por la situación en México , y póngase a trabajar... que aquí la cosa no va nada bien.",5 ago.,@Diego_Savoia_
"Si le valen madres los muertos de su país, qué chingados le van a importar los de Beirut.",5 ago.,@jccastanedac
"Lo bueno que tenemos al mejor presidente de México,

Te dodos los tiempos🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🌍🌍🌍🌍🌍🌍🌍🌍🌍🌍

#EsUnHonorEstarConObrador",5 ago.,@KEVINRJH
Conduélete algún día de los niños con Cáncer que dejaste sin tratamiento.,5 ago.,@emdimato
Lamentable tu gobierno. En 2 años has demostrado que eres muy pequeño para manejar un país tan Grande como Mexico. Renuncia.,5 ago.,@LuisAltamiranoR
"Peor la de México. Ahora pídeme perdón, perro",5 ago.,@Miguebrutus
"Veloz Tiempo Lento
Somos Eternos
Estamos Unidos Con Amlo
Por Ésta Vida Y Por Las Eternidades Es Más Desde Antes De La Fundación Del Mundo Antes Del Big Bang
Tenemos Un Corazón Que Del Tuyo Está Pendiente Con El Alma Y El Corazón O Sea Te Queremos Un Chingamadral De A Madres",4 ago.,@Carlos12307160
"Presidente debió haber visitado en su momento Tamaulipas, Coahuila y Nuevo León al paso del huracán Hanna, hacer acto de presencia y brindar apoyo inmediato, como para cuando tiene planeado ir ?",4 ago.,@acastagne
"@lopezobrador_  Mas alla de ser o no bienvenido a Nayarit, creo que su papel primero es cumplir con el art 89 CPM que no lo ha hecho. Comportese como Presidente. No como candidato de un proyecto tiránico, deje de corromper y fomentar el odio y la división.",4 ago.,@chipivaz
"Los niños con cáncer siguen sin medicamentos, presidente.",4 ago.,@Vivianolala
"López Obrador prometió más crecimiento económico que generara más empleos, bienestar, paz y tranquilidad. En 20 meses ha logrado todo lo contrario. 
Pa’que me entiendan: el gobierno de López Obrador es el peor de los fracasos.",4 ago.,@aracelibs
"Vamos con todo Sr. Presidente, la 4T avanza y se consolida poco a poco. Mi admiración, apoyo y respeto para usted. 
#AMLOLujoDePresidente",4 ago.,@Yoly261504
¿Quién miente más?,4 ago.,@neoliberalover
"Buen dia mi LIDER.

Como siempre y como prometi al inicio de su sexenio, siempre atento  a las mañaneras y con placer infinito el escucharle.

Dios nos lo bendiga siempre.",4 ago.,@forozcolg
"@lopezobrador_ tu estrategia pedorra de ""abrazos no balazos"" no está funcionando, ayer a un asaltante en México le dieron tanto ""afecto"" que lo bajaron de una combi muy abrazado... ya deja las ocurrencias y ponte a jalar!!...
#QueSubanALopezALACombi",4 ago.,@ernestomascorro
Este virus 🦠 letal para Mèxico llamado #MorenaVirus se acaba con tu voto contra morena y sus partidos aliados PT y Verde en el 2021 #NiUnVotoAMORENA2021,4 ago.,@pmigoya
"Sin escuelas presenciales ni guarderías, muchos padres no pueden salir a trabajar (particularmente millones de madres solteras).

Ante un reto así, el tema del #IngresoVital toma aún más relevancia.

Pero AMLO decidió ponerse tacaño JUSTO cuando no debía: en una emergencia.",4 ago.,@Alonsotamez
"¿Cuándo dejarás de hablar todos los días? Si estuvieras guapo! Pero NO
Los pobres, a los que tanto amas, no tienen twitter, así que haces el ridículo con los que si tenemos y te vemos como a un retrasado mental. Un necio ignorante. Te aborrecemos porque te estás acabando al país",4 ago.,@BerthisBonita
"@lopezobrador_ cierran negocios, pesimo manejo de la pandemia corrupcion, asesinatos, pobreza, impunidad, ningun plan y usted en otra realidad, SINVERGUENZA!! @CarlosM_Urzua @qtf @gilbertolozanog @jorgeberry @SocCivilMx @FONacionalMX @M2Cyndy @R_x_Mexico @acastagne @aracelibs",4 ago.,@marcelino_77
"@lopezobrador_ @ConsultaPara @Mx_Diputados @senadomexicano @Carloslopezjone @ContrapesoC 58,000 asesinatos + 48,000 (x3) muertos por Covid. 106,000 mexicanos muertos gracias a lopez y sus cómplices senadores y diputados. Ineptos!",4 ago.,@pensarparavotar
"La PESTE MORENA es el sumum de la corrupción que hemos visto transitar en 50 años, concretada en un único y nauseabundo aspirante a dictador Andrés López De la verborrea mentirosa seudo socialista de Echeverría al Mesiánico Nepotismo de José López rematada con rampante  sicopatía",3 ago.,@PLakech
"😂😂😂😂😂😂😂 

Cínico sin vergüenza!✍️🧐",3 ago.,@DonPorfifirio
Se muy bien que hable del hipócrita y pedinche número uno @julioastillero !,3 ago.,@Carpe1973Diem
"@lopezobrador_ y su perrada #T4a JUSTIFICAN SU INEPTITUD diciendo q lo q acontece en #Mexico es HEREDADO.
Por qué NO termina con la VIOLENCIA , INSEGURIDAD y CORRUPCIÓN así como SÍ terminó con los FONDO$ DE EMERGENCIA, ESTABILIZACIÓN Y RESERVA$ ""heredados"" x los neoliberales?",3 ago.,@JRuizS5
"@lopezobrador_ tu carácter autoritario no te permite ver más allá de tus percepciones, vives en otra realidad, este México cambio, nuevamente, por la decepción de 20 meses en dónde el factor primordial es la INERTIDUMBRE... GOBIERNO DE OCURRENCIAS...
#LopezAbortoDeLaDemocracia",3 ago.,@ernestomascorro
"Mi Tlatoani de Macuspana, es usted un chingon. 😍🥰",3 ago.,@nayeli786
"Después de más de 48,000 muertes,  muchas evitables, sale el genocida a proclamar la ""novedosa"" educación a distancia. Así de imbécil, así de ignorante y bruto, así de mentiroso y retrograda es este anciano corrupto. ¿Por que sigue en el puesto? Es claro no puede.",3 ago.,@renebmex
El cuadro elegido por el pájaro de mal agüero expresa su adicción a la victimología.,3 ago.,@AspasiaDeMilet
"Llevamos 132 mil muertes reales por covid , y eres tan cínico de decir que la salud es primero ?",3 ago.,@GusEspejel
"Asesino , corrupto, inútil de💩eres nefasto",3 ago.,@alejadrosantos
"No hay mayor perfección en el MAL que el PARECER ser BUENO no siéndolo...
PLATÓN 
#LOPEZveteYA #LOPEZGenocida #LopezDestruyendoMexico",3 ago.,@AgnesAlessandr6
"Tiene razón no son 9 gobernadores, somos miles los que exigimos #FueraGatell, después de no hacer una estrategia correcta para evitar tantos contagios y muertes aún lo sigue teniendo ahí? Por respeto a los mexicanos debería de quitarlo",3 ago.,@SOLAMENTEYOASI
"PANDEMIA señor, es increíble que mi sobrino sepa la diferencia y el “presidente” NO.
Hasta el día de hoy no se ha visto combate a la pandemia y mucho menos a la corrupción, al contrario hoy día hay más corrupción que nunca antes vista. La historia lo pondrá en su lugar #Genocida",3 ago.,@renesitamx
"Chingón, Presidente, por informar sobre el regreso a clases de niños y jóvenes, en lugar de querer adornarse por captura del ""marro"" como hacían los ratas ex-presidentes; de los cuales, el asqueroso narcotraficante Felipe Calderón preferiría que los jóvenes se volvieran sicarios.",3 ago.,@Mamonymex
"@lopezobrador_ está presentando la detención de un delincuente como algo inédito. 

Y, penosamente lo es, porque lo ordinario -en la actuación del gobierno- es la permisividad para la violacion a las leyes y la impunidad para sus infractores. 

¡Nada cambia, solo es propaganda!",3 ago.,@jesusortegam
